id,nome,cpf,email,telefone,data_nascimento,created_on,updated_on
21,Y*** Vargas,253.***.***-**,t*******@example.com,9480,1972-11-15,2025-10-15 15:37:17.266014,2025-10-15 15:37:17.266015
36,S*** Manuela Borges,059.***.***-**,m****************@example.org,3434,1972-05-30,2025-10-15 15:37:17.266034,2025-10-15 15:37:17.266035
92,B**** Santos,160.***.***-**,t*******@example.com,1724,1972-07-04,2025-10-15 15:37:17.266113,2025-10-15 15:37:17.266114
108,T*** Casa Grande,341.***.***-**,e********@example.com,0182,1972-12-05,2025-10-15 15:37:17.266134,2025-10-15 15:37:17.266135
147,V******** Moraes,589.***.***-**,m******@example.net,0348,1972-01-10,2025-10-15 15:37:17.266188,2025-10-15 15:37:17.266189
262,A** Lívia Rios,842.***.***-**,c*********@example.net,5353,1972-11-01,2025-10-15 15:37:17.266349,2025-10-15 15:37:17.266350
336,M**** Laura Sousa,649.***.***-**,m**************@example.net,5364,1972-10-01,2025-10-15 15:37:17.266452,2025-10-15 15:37:17.266454
351,S** Pedro Guerra,269.***.***-**,p******@example.net,7159,1972-09-24,2025-10-15 15:37:17.266472,2025-10-15 15:37:17.266473
576,R*** Novais,713.***.***-**,c******@example.org,6754,1972-07-14,2025-10-15 15:37:17.266759,2025-10-15 15:37:17.266760
758,S*** Clarice Nogueira,753.***.***-**,i*****@example.com,8855,1972-04-07,2025-10-15 15:37:17.266987,2025-10-15 15:37:17.266988
796,M**** Luísa Sousa,980.***.***-**,d**********@example.net,5274,1972-12-14,2025-10-15 15:37:17.267036,2025-10-15 15:37:17.267036
832,O***** Costa,716.***.***-**,m*************@example.net,6792,1972-11-18,2025-10-15 15:37:17.267082,2025-10-15 15:37:17.267082
954,N*** Araújo,601.***.***-**,h*********@example.org,6727,1972-09-14,2025-10-15 15:37:17.267236,2025-10-15 15:37:17.267237
991,B****** Câmara,902.***.***-**,a**********@example.org,5553,1972-02-06,2025-10-15 15:37:17.267287,2025-10-15 15:37:17.267288
1208,A***** Miguel Casa Grande,749.***.***-**,s**********@example.net,5859,1972-11-27,2025-10-15 15:37:17.267570,2025-10-15 15:37:17.267571
1308,G****** Henrique Nunes,859.***.***-**,c******@example.net,9533,1972-07-23,2025-10-15 15:37:17.267706,2025-10-15 15:37:17.267706
1311,B******* Campos,843.***.***-**,m***********@example.com,8717,1972-10-03,2025-10-15 15:37:17.267716,2025-10-15 15:37:17.267717
1330,C******* Fonseca,649.***.***-**,r*********@example.com,3936,1972-01-27,2025-10-15 15:37:17.267741,2025-10-15 15:37:17.267742
1331,M**** Sophia Vargas,756.***.***-**,q******@example.net,0942,1972-05-18,2025-10-15 15:37:17.267742,2025-10-15 15:37:17.267743
1357,D*** Miguel Lopes,247.***.***-**,m*********@example.net,1942,1972-07-20,2025-10-15 15:37:17.267776,2025-10-15 15:37:17.267776
1402,L****** Santos,237.***.***-**,l**************@example.org,9619,1972-08-23,2025-10-15 15:37:17.267832,2025-10-15 15:37:17.267833
1479,R*** Lucca Nunes,026.***.***-**,j***********@example.org,2822,1972-06-20,2025-10-15 15:37:17.267928,2025-10-15 15:37:17.267928
1489,S**** Cecilia Novaes,241.***.***-**,m*******************@example.org,6070,1972-10-18,2025-10-15 15:37:17.267942,2025-10-15 15:37:17.267942
1490,B******* Gonçalves,264.***.***-**,m*****@example.org,5224,1972-04-07,2025-10-15 15:37:17.267943,2025-10-15 15:37:17.267944
1523,M**** Fernanda das Neves,510.***.***-**,i******@example.com,1917,1972-10-09,2025-10-15 15:37:17.267983,2025-10-15 15:37:17.267983
1533,A** Júlia Cirino,906.***.***-**,g************@example.com,9848,1972-07-30,2025-10-15 15:37:17.267997,2025-10-15 15:37:17.267998
1563,R***** Carvalho,703.***.***-**,m*******@example.org,5130,1972-03-01,2025-10-15 15:37:17.268034,2025-10-15 15:37:17.268034
1591,S*** Alícia Marques,597.***.***-**,n********@example.org,4047,1972-11-03,2025-10-15 15:37:17.268070,2025-10-15 15:37:17.268071
1700,I****** Abreu,193.***.***-**,d*********@example.org,5817,1972-01-17,2025-10-15 15:37:17.268211,2025-10-15 15:37:17.268211
1753,E***** Macedo,916.***.***-**,j****@example.com,2842,1972-05-24,2025-10-15 15:37:17.268285,2025-10-15 15:37:17.268285
1798,R*** Lucca Martins,420.***.***-**,a************@example.com,1345,1972-06-06,2025-10-15 15:37:17.268345,2025-10-15 15:37:17.268345
1851,M***** Alves,603.***.***-**,r**********@example.org,3257,1972-05-24,2025-10-15 15:37:17.268413,2025-10-15 15:37:17.268414
