id,nome,cpf,email,telefone,data_nascimento,created_on,updated_on
33,J**** Dias,306.***.***-**,b*********@example.net,7222,2008-03-13,2025-10-15 15:37:17.266030,2025-10-15 15:37:17.266031
225,H****** Costela,512.***.***-**,a**************@example.com,2748,2008-10-21,2025-10-15 15:37:17.266298,2025-10-15 15:37:17.266298
270,E***** Teixeira,279.***.***-**,i************@example.net,8721,2008-03-02,2025-10-15 15:37:17.266360,2025-10-15 15:37:17.266360
321,C****** Jesus,048.***.***-**,m*****************@example.net,6538,2008-11-24,2025-10-15 15:37:17.266433,2025-10-15 15:37:17.266433
430,S***** Brito,248.***.***-**,c*************@example.com,3760,2008-11-29,2025-10-15 15:37:17.266572,2025-10-15 15:37:17.266573
454,F******** Correia,749.***.***-**,d********@example.com,5537,2008-08-06,2025-10-15 15:37:17.266601,2025-10-15 15:37:17.266602
518,J**** Andrade,028.***.***-**,t*********@example.net,2481,2008-03-06,2025-10-15 15:37:17.266686,2025-10-15 15:37:17.266686
539,S**** Aylla da Cunha,639.***.***-**,w******@example.net,5767,2008-06-12,2025-10-15 15:37:17.266712,2025-10-15 15:37:17.266713
561,T***** Vieira,216.***.***-**,b******@example.com,1901,2008-01-24,2025-10-15 15:37:17.266741,2025-10-15 15:37:17.266742
668,L**** Azevedo,764.***.***-**,f**@example.org,8638,2008-07-16,2025-10-15 15:37:17.266875,2025-10-15 15:37:17.266875
729,M**** Cecília Costela,796.***.***-**,o*******@example.org,6096,2008-05-13,2025-10-15 15:37:17.266952,2025-10-15 15:37:17.266953
745,S** Bryan Macedo,138.***.***-**,j******************@example.org,3578,2008-03-24,2025-10-15 15:37:17.266972,2025-10-15 15:37:17.266972
806,H****** Gomes,065.***.***-**,h*******@example.net,0056,2008-07-10,2025-10-15 15:37:17.267050,2025-10-15 15:37:17.267050
823,L**** Jesus,927.***.***-**,j***********@example.net,9487,2008-09-21,2025-10-15 15:37:17.267070,2025-10-15 15:37:17.267071
829,D**** Sá,803.***.***-**,h********@example.net,1212,2008-07-05,2025-10-15 15:37:17.267078,2025-10-15 15:37:17.267078
923,S***** Garcia,912.***.***-**,l****@example.com,7480,2008-01-15,2025-10-15 15:37:17.267196,2025-10-15 15:37:17.267196
1018,A** Julia Rezende,941.***.***-**,s*****************@example.com,8205,2008-01-08,2025-10-15 15:37:17.267324,2025-10-15 15:37:17.267324
1023,M**** da Cunha,268.***.***-**,m***************@example.net,3771,2008-02-27,2025-10-15 15:37:17.267330,2025-10-15 15:37:17.267331
1102,J*** Felipe Porto,048.***.***-**,c**********@example.com,1121,2008-11-03,2025-10-15 15:37:17.267435,2025-10-15 15:37:17.267435
1120,L**** Costela,829.***.***-**,c******@example.com,6728,2008-03-21,2025-10-15 15:37:17.267457,2025-10-15 15:37:17.267458
