id,nome,cpf,email,telefone,data_nascimento,created_on,updated_on
20,L**** Rocha,678.***.***-**,r**********@example.net,1774,1992-10-29,2025-10-15 15:37:17.266013,2025-10-15 15:37:17.266014
134,D*** Lucas Gonçalves,531.***.***-**,m****************@example.org,8617,1992-11-17,2025-10-15 15:37:17.266171,2025-10-15 15:37:17.266172
162,M***** Vinicius Ramos,481.***.***-**,y****@example.org,5439,1992-11-12,2025-10-15 15:37:17.266207,2025-10-15 15:37:17.266208
178,S**** Hellena Sousa,059.***.***-**,o********@example.org,9105,1992-02-10,2025-10-15 15:37:17.266229,2025-10-15 15:37:17.266230
328,A***** Miguel Pimenta,475.***.***-**,c*********@example.com,1092,1992-04-23,2025-10-15 15:37:17.266442,2025-10-15 15:37:17.266443
362,J*** Vitor Silva,478.***.***-**,v***************@example.com,7884,1992-08-25,2025-10-15 15:37:17.266486,2025-10-15 15:37:17.266486
527,S** Leonardo Sá,045.***.***-**,m************@example.net,0749,1992-07-07,2025-10-15 15:37:17.266697,2025-10-15 15:37:17.266698
687,O***** Barbosa,483.***.***-**,a**************@example.com,3646,1992-02-03,2025-10-15 15:37:17.266900,2025-10-15 15:37:17.266900
691,D** Enzo Gabriel Azevedo,875.***.***-**,v*******@example.net,5268,1992-01-15,2025-10-15 15:37:17.266905,2025-10-15 15:37:17.266905
693,H******* Costa,935.***.***-**,r**********@example.org,8878,1992-10-10,2025-10-15 15:37:17.266907,2025-10-15 15:37:17.266908
711,Y*** Rocha,604.***.***-**,m*************@example.net,8062,1992-01-08,2025-10-15 15:37:17.266929,2025-10-15 15:37:17.266929
797,A**** Martins,452.***.***-**,i*****@example.org,4189,1992-01-10,2025-10-15 15:37:17.267037,2025-10-15 15:37:17.267037
842,E**** Rios,687.***.***-**,i***************@example.net,0826,1992-10-28,2025-10-15 15:37:17.267093,2025-10-15 15:37:17.267094
1008,L****** Souza,485.***.***-**,f***********@example.net,8292,1992-12-18,2025-10-15 15:37:17.267309,2025-10-15 15:37:17.267309
1043,J*** Miguel Rodrigues,659.***.***-**,f**********@example.org,9811,1992-03-28,2025-10-15 15:37:17.267356,2025-10-15 15:37:17.267356
1103,N*** Dias,831.***.***-**,d************@example.net,0518,1992-09-12,2025-10-15 15:37:17.267436,2025-10-15 15:37:17.267437
1105,S**** Ana Vitória Macedo,390.***.***-**,z*******@example.com,6153,1992-09-17,2025-10-15 15:37:17.267439,2025-10-15 15:37:17.267439
1156,L****** Nunes,932.***.***-**,b************@example.org,3843,1992-10-28,2025-10-15 15:37:17.267504,2025-10-15 15:37:17.267504
1233,H****** Rocha,627.***.***-**,f**********@example.com,8684,1992-03-31,2025-10-15 15:37:17.267610,2025-10-15 15:37:17.267611
1272,C****** Silva,603.***.***-**,e*****@example.net,2245,1992-09-28,2025-10-15 15:37:17.267661,2025-10-15 15:37:17.267661
1288,D*** Isabel Silveira,835.***.***-**,d*************@example.com,4266,1992-12-04,2025-10-15 15:37:17.267681,2025-10-15 15:37:17.267681
1325,C*** Viana,358.***.***-**,d*****@example.com,1662,1992-07-26,2025-10-15 15:37:17.267735,2025-10-15 15:37:17.267736
1385,B******* Lopes,960.***.***-**,f*********************@example.net,7959,1992-03-17,2025-10-15 15:37:17.267810,2025-10-15 15:37:17.267810
1401,M**** Flor Cavalcante,413.***.***-**,i*******@example.org,5606,1992-10-06,2025-10-15 15:37:17.267831,2025-10-15 15:37:17.267832
1468,A** Beatriz Nunes,608.***.***-**,d***********@example.com,0415,1992-05-21,2025-10-15 15:37:17.267914,2025-10-15 15:37:17.267915
1565,J**** Almeida,162.***.***-**,l******@example.com,5966,1992-08-22,2025-10-15 15:37:17.268036,2025-10-15 15:37:17.268037
1639,D****** Pereira,613.***.***-**,c************@example.com,3044,1992-06-30,2025-10-15 15:37:17.268130,2025-10-15 15:37:17.268131
1641,L****** Viana,938.***.***-**,m********************@example.com,3780,1992-09-11,2025-10-15 15:37:17.268133,2025-10-15 15:37:17.268133
1691,P**** Lucas Almeida,083.***.***-**,b*************@example.com,8203,1992-09-11,2025-10-15 15:37:17.268197,2025-10-15 15:37:17.268197
1759,D*** Luara Rios,563.***.***-**,b**********@example.net,6539,1992-12-02,2025-10-15 15:37:17.268292,2025-10-15 15:37:17.268293
1812,A****** Gabriel Mendonça,045.***.***-**,i*********@example.com,1834,1992-12-20,2025-10-15 15:37:17.268362,2025-10-15 15:37:17.268362
1831,C**** da Paz,204.***.***-**,c*************@example.org,4102,1992-03-14,2025-10-15 15:37:17.268388,2025-10-15 15:37:17.268388
1920,J*** Vitor Freitas,534.***.***-**,g********@example.com,2149,1992-04-22,2025-10-15 15:37:17.268502,2025-10-15 15:37:17.268503
1938,B**** Sales,768.***.***-**,j***********@example.net,5338,1992-08-29,2025-10-15 15:37:17.268524,2025-10-15 15:37:17.268525
1964,S** Levi da Paz,169.***.***-**,m*************@example.org,1371,1992-06-30,2025-10-15 15:37:17.268558,2025-10-15 15:37:17.268559
1974,A** Beatriz Fogaça,526.***.***-**,r****@example.com,4554,1992-10-12,2025-10-15 15:37:17.268570,2025-10-15 15:37:17.268571
1988,V**** da Luz,684.***.***-**,r***********@example.com,2913,1992-02-11,2025-10-15 15:37:17.268587,2025-10-15 15:37:17.268587
2017,H****** Vasconcelos,682.***.***-**,w*****@example.com,2951,1992-04-11,2025-10-15 15:37:17.268624,2025-10-15 15:37:17.268625
2098,A**** da Costa,102.***.***-**,c*******@example.com,3380,1992-06-10,2025-10-15 15:37:17.268726,2025-10-15 15:37:17.268727
2167,N*** Macedo,364.***.***-**,d************@example.net,7810,1992-04-30,2025-10-15 15:37:17.268814,2025-10-15 15:37:17.268815
2169,P**** Lucas da Costa,167.***.***-**,g**********@example.com,6917,1992-04-15,2025-10-15 15:37:17.268817,2025-10-15 15:37:17.268817
2276,S**** Cavalcanti,487.***.***-**,o*******@example.net,7762,1992-08-14,2025-10-15 15:37:17.268951,2025-10-15 15:37:17.268951
