id,nome,cpf,email,telefone,data_nascimento,created_on,updated_on
28,D*** Fernanda Montenegro,627.***.***-**,p************@example.com,8987,1995-06-06,2025-10-15 15:37:17.266023,2025-10-15 15:37:17.266024
62,E**** Ramos,574.***.***-**,p**************@example.com,5281,1995-11-05,2025-10-15 15:37:17.266072,2025-10-15 15:37:17.266072
76,D** Valentim Fogaça,049.***.***-**,s***********@example.com,5151,1995-12-09,2025-10-15 15:37:17.266090,2025-10-15 15:37:17.266090
128,C**** Almeida,172.***.***-**,i*****@example.com,1418,1995-08-30,2025-10-15 15:37:17.266163,2025-10-15 15:37:17.266163
165,C******* Ramos,602.***.***-**,v*****@example.com,1915,1995-08-26,2025-10-15 15:37:17.266211,2025-10-15 15:37:17.266211
247,H****** Peixoto,523.***.***-**,i********@example.net,8703,1995-07-02,2025-10-15 15:37:17.266327,2025-10-15 15:37:17.266327
264,S**** Oliveira,395.***.***-**,y*************@example.net,9071,1995-09-21,2025-10-15 15:37:17.266352,2025-10-15 15:37:17.266352
329,F******* Cavalcante,905.***.***-**,f************@example.net,6335,1995-04-29,2025-10-15 15:37:17.266443,2025-10-15 15:37:17.266444
348,R*** da Conceição,432.***.***-**,i*********@example.net,5811,1995-06-14,2025-10-15 15:37:17.266469,2025-10-15 15:37:17.266469
381,P**** Lucas Casa Grande,952.***.***-**,c*********@example.org,7146,1995-01-09,2025-10-15 15:37:17.266511,2025-10-15 15:37:17.266511
401,H***** Machado,542.***.***-**,s***********@example.com,0574,1995-01-27,2025-10-15 15:37:17.266535,2025-10-15 15:37:17.266536
473,S** Lucca Vieira,856.***.***-**,s*****@example.com,5013,1995-08-04,2025-10-15 15:37:17.266628,2025-10-15 15:37:17.266629
487,D** Enzo Borges,609.***.***-**,s***************@example.net,3300,1995-12-15,2025-10-15 15:37:17.266645,2025-10-15 15:37:17.266646
543,B****** Melo,479.***.***-**,d**********@example.com,7624,1995-01-03,2025-10-15 15:37:17.266717,2025-10-15 15:37:17.266718
550,M***** Pacheco,785.***.***-**,j*******************@example.net,4495,1995-07-16,2025-10-15 15:37:17.266728,2025-10-15 15:37:17.266728
614,L***** Lopes,417.***.***-**,p*******@example.net,8330,1995-10-06,2025-10-15 15:37:17.266807,2025-10-15 15:37:17.266808
669,J*** Felipe Lima,168.***.***-**,y*******@example.com,3212,1995-07-09,2025-10-15 15:37:17.266876,2025-10-15 15:37:17.266876
719,A**** Alves,745.***.***-**,d*************@example.net,1202,1995-09-10,2025-10-15 15:37:17.266940,2025-10-15 15:37:17.266941
748,C******* Gonçalves,285.***.***-**,f*************@example.org,7803,1995-06-26,2025-10-15 15:37:17.266975,2025-10-15 15:37:17.266976
892,L**** Siqueira,024.***.***-**,j******@example.com,5083,1995-05-04,2025-10-15 15:37:17.267158,2025-10-15 15:37:17.267159
913,M****** Barros,853.***.***-**,v***************@example.org,8377,1995-03-01,2025-10-15 15:37:17.267184,2025-10-15 15:37:17.267184
1078,A** Vitória Fonseca,957.***.***-**,b************@example.org,2971,1995-02-18,2025-10-15 15:37:17.267401,2025-10-15 15:37:17.267402
1079,S**** Luna da Cruz,106.***.***-**,u*****@example.org,8382,1995-01-30,2025-10-15 15:37:17.267403,2025-10-15 15:37:17.267403
1114,M**** Vitória Carvalho,384.***.***-**,h**********@example.org,5991,1995-09-27,2025-10-15 15:37:17.267450,2025-10-15 15:37:17.267450
1497,H**** Sá,745.***.***-**,c*********@example.net,5650,1995-07-27,2025-10-15 15:37:17.267951,2025-10-15 15:37:17.267952
1517,V****** da Cruz,764.***.***-**,u******@example.net,9396,1995-05-11,2025-10-15 15:37:17.267976,2025-10-15 15:37:17.267976
1650,B****** Ramos,058.***.***-**,m********@example.net,2803,1995-12-03,2025-10-15 15:37:17.268144,2025-10-15 15:37:17.268144
1686,A****** Camargo,627.***.***-**,m**@example.com,5171,1995-04-03,2025-10-15 15:37:17.268191,2025-10-15 15:37:17.268191
